公司,站代號,刷卡自助,GoStation,洗車類別,無鉛92,無鉛95,無鉛98,超柴
台灣中油,D414K,0,1,,1,1,1,1
台灣中油,D414L,0,0,洗車機,1,1,1,1
台灣中油,D414M,1,0,洗車機,1,1,1,1
台灣中油,D414N,1,0,,1,1,1,1
台灣中油,D414R,0,0,,1,1,0,1
台灣中油,D414T,1,1,洗車機,1,1,1,1
台灣中油,D414U,0,0,洗車機,1,1,1,1
台灣中油,D414V,1,0,,1,1,1,1
台灣中油,D414W,0,0,自助投幣式 ,1,1,1,1
台灣中油,D414X,0,0,洗車機,1,1,1,1
台灣中油,D414Y,1,0,洗車機、自助投幣,1,1,1,1
台灣中油,D414Z,0,1,洗車機,1,1,1,1
台灣中油,D4150,0,0,,1,1,1,1
台灣中油,D4151,0,0,洗車機,1,1,1,1
台灣中油,D4152,1,0,,1,1,1,1
台灣中油,D4153,0,0,,1,1,1,1
台灣中油,D4154,1,1,洗車機,1,1,1,1
台灣中油,D4155,0,1,自助投幣式 ,1,1,1,1
台灣中油,D4156,1,0,,1,1,1,0
台灣中油,D4157,0,1,,1,1,1,1
台灣中油,D4159,1,0,,1,1,1,1
台灣中油,D415A,0,0,自助投幣式 ,1,1,1,1
台灣中油,D415E,0,0,,1,1,1,1
台灣中油,D415F,1,0,,1,1,1,1
台灣中油,D415G,0,0,,1,1,1,1
台灣中油,D415H,1,0,自助投幣式,1,1,1,1
台灣中油,D415J,0,1,自助投幣式 ,1,1,1,1
台灣中油,D415K,0,1,,1,1,1,1
台灣中油,D415L,0,0,,1,1,1,1
台灣中油,D415M,1,0,洗車機,1,1,1,1
台灣中油,D415N,0,0,自助投幣式 ,1,1,1,1
台灣中油,D415R,1,0,,1,1,1,1
台灣中油,D415T,0,1,自助投幣式 ,1,1,1,1
台灣中油,D415U,0,0,洗車機,1,1,1,1
台灣中油,D415V,1,0,洗車機,1,1,1,1
台灣中油,D415W,1,0,,1,1,1,1
台灣中油,D415X,0,1,,1,1,1,1
台灣中油,D415Y,0,0,自助投幣式 ,1,1,1,1
台灣中油,D415Z,0,1,,1,1,1,1
台灣中油,D4160,0,0,,1,1,1,1
台灣中油,D4161,0,0,洗車機,1,1,1,1
台灣中油,D4162,1,0,精緻手工,1,1,1,1
台灣中油,D4163,0,0,,1,1,1,1
台灣中油,D4164,0,0,,1,1,1,1
台灣中油,D4165,0,0,,1,1,1,1
台灣中油,D4166,0,0,,1,1,0,1
台灣中油,D4167,1,1,,1,1,1,1
台灣中油,D4168,0,0,自助投幣式 ,1,1,1,1
台灣中油,D4169,0,0,洗車機,1,1,1,1
台灣中油,D416A,0,1,,1,1,1,1
台灣中油,D416E,0,0,洗車機,1,1,1,1
台灣中油,D416F,1,0,洗車機,1,1,1,1
台灣中油,D416G,0,0,,1,1,1,1
台灣中油,D416H,0,1,洗車機,1,1,1,1
台灣中油,D416J,1,0,洗車機,1,1,1,1
台灣中油,D416K,1,0,,1,1,1,0
台灣中油,D416L,0,0,,1,1,1,1
台灣中油,D416M,1,0,洗車機,1,1,1,1
台灣中油,D416N,0,1,精緻手工,1,1,1,1
台灣中油,D416R,1,0,,1,1,1,1
台灣中油,D416T,1,0,,1,1,1,1
台灣中油,D416U,0,0,洗車機,1,1,1,1
台灣中油,D416V,1,1,自助投幣式 ,1,1,1,1
台灣中油,D416W,1,0,洗車機,1,1,1,1
台灣中油,D416X,0,0,,1,1,0,1
台灣中油,D416Y,1,1,洗車機,1,1,1,1
台灣中油,D416Z,0,1,自助投幣式 ,1,1,0,1
台灣中油,D4170,0,1,自助投幣式 ,1,1,1,1
台灣中油,D4171,0,1,,1,1,1,1
台灣中油,D4172,0,1,自助投幣式 ,1,1,1,1
台灣中油,D4173,1,0,洗車機,1,1,1,1
台灣中油,D4174,0,0,,1,1,1,1
台灣中油,D4175,0,0,,1,1,1,1
台灣中油,D4176,1,1,洗車機,1,1,1,1
台灣中油,D4177,0,0,自助投幣式 ,1,1,1,1
台灣中油,D4178,0,0,自助投幣式 ,1,1,1,0
台灣中油,D4179,0,1,自助投幣式 ,1,1,1,1
台灣中油,D417A,1,1,洗車機,1,1,1,1
台灣中油,D417J,0,0,,1,1,1,1
台灣中油,D417M,0,0,洗車機,1,1,1,1
台灣中油,D417N,0,0,自助投幣式 ,1,1,1,1
台灣中油,D417R,1,0,自助投幣式 ,1,1,1,1
台灣中油,D417T,0,0,洗車機,1,1,1,1
台灣中油,D417U,0,0,,1,1,1,1
台灣中油,D417V,1,1,自助投幣式,1,1,1,1
台灣中油,D417W,0,0,洗車機,1,1,1,1
台灣中油,D417X,0,0,,1,1,1,1
台灣中油,D417Y,0,0,,1,1,1,1
台灣中油,D4180,0,0,,1,1,1,1
台灣中油,D4181,1,0,,1,1,1,1
台灣中油,D4184,1,0,,1,1,1,1
台灣中油,D4185,0,0,,1,1,1,1
台灣中油,D4187,1,0,,1,1,1,1
台灣中油,D4240,1,0,,1,1,1,0
台灣中油,D4241,1,0,洗車機,1,1,1,1
台灣中油,D4242,1,1,洗車機,1,1,1,1
台灣中油,D4243,1,0,,1,1,1,1
台灣中油,D4244,1,0,,1,1,1,1
台灣中油,D4245,0,1,,1,1,1,1
台灣中油,D4246,1,0,洗車機,1,1,1,1
台灣中油,D4247,1,0,洗車機,1,1,1,1
台灣中油,D4248,1,0,洗車機,1,1,1,1
台灣中油,D4249,0,0,,1,1,1,1
台灣中油,D4250,0,0,,1,1,1,1
台灣中油,D4251,0,0,,1,1,1,1
台灣中油,D4252,1,0,洗車機,1,1,1,1
台灣中油,D4253,1,0,,1,1,1,1
台灣中油,D4254,0,0,洗車機,1,1,1,1
台灣中油,D4255,1,0,,1,1,1,0
台灣中油,D4256,1,0,洗車機,1,1,1,1
台灣中油,D4257,1,0,洗車機,1,1,1,1
台灣中油,D4258,1,0,洗車機,1,1,1,0
台灣中油,D4259,0,0,,1,1,1,1
台灣中油,D4260,1,1,,1,1,1,1
台灣中油,D4261,1,0,,1,1,1,1
台灣中油,D4262,1,0,,1,1,1,1
台灣中油,D4265,0,0,,1,1,1,1
台灣中油,D4266,0,1,,1,1,1,1
台灣中油,D426A,0,1,,1,1,1,1
台灣中油,D426C,0,0,洗車機,1,1,1,1
台灣中油,D426E,1,0,洗車機,1,1,1,1
台灣中油,D426F,1,0,,1,1,1,0
台灣中油,D426G,1,1,洗車機,1,1,1,1
台灣中油,D426H,0,0,洗車機,1,1,1,1
台灣中油,D426J,0,1,,1,1,1,1
台灣中油,D426K,1,0,,1,1,1,1
台灣中油,D426L,0,1,洗車機,1,1,1,1
台灣中油,D426M,1,1,,1,1,1,1
台灣中油,D426N,1,0,,1,1,1,1
台灣中油,D426P,1,0,洗車機,1,1,1,1
台灣中油,D426R,1,0,,1,1,1,1
台灣中油,D426S,0,1,精緻手工,1,1,1,1
台灣中油,D426T,0,0,,1,1,1,1
台灣中油,D426U,0,0,洗車機,1,1,1,1
台灣中油,D426V,1,1,,1,1,1,1
台灣中油,D426W,1,0,洗車機,1,1,1,1
台灣中油,D426X,1,1,,1,1,1,1
台灣中油,D426Y,1,0,,1,1,1,1
台灣中油,D426Z,1,0,洗車機,1,1,1,1
台灣中油,D4273,0,1,精緻手工,1,1,1,1
台灣中油,D4275,0,1,,1,1,0,1
台灣中油,D4278,0,1,,1,1,1,1
台灣中油,D427A,1,0,洗車機,1,1,1,1
台灣中油,D427E,0,1,,1,1,1,1
台灣中油,D427F,0,1,,1,1,1,1
台灣中油,D427G,0,1,,1,1,1,1
台灣中油,D427H,1,0,洗車機,1,1,1,1
台灣中油,D4281,1,0,,1,1,1,1
台灣中油,D4285,0,0,,1,1,1,1
台灣中油,D4290,0,0,,1,1,1,1
台灣中油,D4330,0,0,,0,0,0,0
台灣中油,D4332,0,0,,0,0,0,0
台灣中油,D4333,0,0,,0,0,0,0
台灣中油,D4340,0,0,,1,1,1,1
台灣中油,D4341,0,0,,0,1,0,1
台灣中油,D4342,0,1,自助投幣式,1,1,1,1
台灣中油,D4343,1,0,自助投幣式 ,1,1,1,1
台灣中油,D4344,0,0,,1,1,1,1
台灣中油,D4345,1,1,洗車機、自助投幣,1,1,1,1
台灣中油,D4346,1,0,洗車機,1,1,1,0
台灣中油,D4347,0,0,,1,1,0,1
台灣中油,D4348,0,0,,1,1,1,1
台灣中油,D4349,0,0,,1,1,1,0
台灣中油,D434A,1,1,洗車機,1,1,1,1
台灣中油,D434E,0,0,洗車機,1,1,0,1
台灣中油,D434F,0,0,,1,1,1,1
台灣中油,D434G,0,0,,1,1,0,1
台灣中油,D434H,1,0,自助投幣式 ,1,1,1,1
台灣中油,D434J,1,0,自助投幣式 ,1,1,1,1
台灣中油,D434K,1,1,洗車機、自助投幣,1,1,1,1
台灣中油,D434L,0,0,,1,1,0,0
台灣中油,D434M,0,0,,1,1,0,0
台灣中油,D434R,0,0,洗車機,1,1,1,1
台灣中油,D434T,0,1,,1,1,1,1
台灣中油,D434U,0,0,自助投幣式 ,1,1,1,1
台灣中油,D434V,1,0,洗車機,1,1,1,1
台灣中油,D434W,0,0,,1,1,1,1
台灣中油,D434X,0,0,,1,1,1,1
台灣中油,D434Y,0,0,,1,1,0,1
台灣中油,D434Z,1,0,自助投幣式 ,1,1,1,1
台灣中油,D4350,1,0,洗車機,1,1,1,1
台灣中油,D4351,0,0,洗車機,1,1,1,1
台灣中油,D4352,0,0,,1,1,1,0
台灣中油,D4353,1,1,洗車機,1,1,1,1
台灣中油,D4354,1,0,自助投幣式 ,1,1,1,1
台灣中油,D4355,0,0,,1,1,0,1
台灣中油,D4356,0,1,,1,1,1,1
台灣中油,D4357,1,1,精緻手工,1,1,1,1
台灣中油,D4358,1,1,精緻手工,1,1,1,1
台灣中油,D4359,1,1,自助投幣式 ,1,1,1,1
台灣中油,D435A,1,0,洗車機,1,1,0,1
台灣中油,D435F,0,0,,1,1,0,1
台灣中油,D435G,0,0,,1,1,1,1
台灣中油,D435H,1,0,洗車機,1,1,1,1
台灣中油,D435J,1,1,洗車機,1,1,1,1
台灣中油,D435K,1,0,,1,1,1,1
台灣中油,D435L,1,0,,1,1,0,1
台灣中油,D435M,0,0,,1,1,0,1
台灣中油,D435R,0,1,,1,1,0,1
台灣中油,D435U,0,0,精緻手工,1,1,1,1
台灣中油,D4360,1,0,洗車機,1,1,1,1
台灣中油,D4361,0,0,,1,1,1,1
台灣中油,D4362,0,1,,1,1,1,1
台灣中油,D4363,0,1,,1,1,0,0
台灣中油,D4364,0,0,洗車機,1,1,1,0
台灣中油,D4365,1,0,,1,1,1,1
台灣中油,D4366,0,1,,1,1,1,0
台灣中油,D4367,0,0,洗車機,1,1,0,1
台灣中油,D4368,0,1,,1,1,1,1
台灣中油,D4369,0,0,,1,1,1,0
台灣中油,D4370,1,0,自助投幣式,1,1,1,1
台灣中油,D4371,0,1,自助投幣式 ,1,1,0,1
台灣中油,D4372,0,0,自助投幣式 ,1,1,1,1
台灣中油,D4373,0,1,,1,1,1,1
台灣中油,D4374,0,0,洗車機,1,1,1,1
台灣中油,D4375,0,0,,1,1,1,1
台灣中油,D4376,0,1,洗車機,1,1,1,1
台灣中油,D4377,0,0,,1,1,0,1
台灣中油,D4378,0,0,洗車機,1,1,0,1
台灣中油,D4379,0,0,洗車機,1,1,1,1
台灣中油,D4380,0,0,,1,1,1,1
台灣中油,D4381,0,0,,1,1,1,1
台灣中油,D4382,1,0,,1,1,1,1
台灣中油,D4384,1,0,,1,1,1,1
台灣中油,D4387,1,0,,1,1,1,1
台灣中油,D4390,0,0,自助投幣式 ,1,1,1,1
台灣中油,D4397,1,1,洗車機,1,1,1,1
台灣中油,D4398,0,0,洗車機,1,1,1,1
台灣中油,D439L,0,0,,1,1,0,1
台灣中油,D43W2,1,0,洗車機,1,1,1,1
台灣中油,D43W4,0,0,,1,1,1,1
台灣中油,D43W5,1,0,自助投幣式,1,1,1,1
台灣中油,D43W7,1,0,自助投幣式,1,1,1,1
台灣中油,D43W8,0,0,,1,1,1,1
台灣中油,D43X5,0,1,,1,1,1,1
台灣中油,D43X6,0,0,洗車機,1,1,1,1
台灣中油,D43X7,1,0,,1,1,1,1
台灣中油,D43X8,1,0,洗車機,1,1,1,1
台灣中油,D503R,0,0,,0,0,0,0
台灣中油,D503T,0,0,,0,0,0,0
台灣中油,D503U,0,0,,0,0,0,0
台灣中油,D503V,0,0,,0,0,0,0
台灣中油,D504B,1,0,精緻手工,1,1,1,1
台灣中油,D504C,0,0,,1,1,0,0
台灣中油,D504D,0,0,,1,1,0,0
台灣中油,D504I,1,0,,1,1,1,0
台灣中油,D504P,0,0,,1,1,1,1
台灣中油,D504Q,1,1,精緻手工,1,1,1,1
台灣中油,D504S,0,0,,1,1,1,1
台灣中油,D505B,1,0,洗車機,1,1,1,0
台灣中油,D505C,0,1,,1,1,0,0
台灣中油,D505D,0,1,,1,1,1,1
台灣中油,D505E,1,0,洗車機,1,1,1,1
台灣中油,D505I,1,1,洗車機,1,1,1,1
台灣中油,D505N,1,1,精緻手工,1,1,1,1
台灣中油,D505P,1,1,洗車機,1,1,1,0
台灣中油,D505Q,0,1,,1,1,0,1
台灣中油,D505S,0,0,,1,1,0,0
台灣中油,D505V,1,1,洗車機,1,1,1,1
台灣中油,D505W,1,1,,1,1,1,1
台灣中油,D505X,1,0,,1,1,1,1
台灣中油,D505Y,0,1,,1,1,0,1
台灣中油,D505Z,1,0,洗車機,1,1,1,1
台灣中油,D506B,0,0,洗車機,1,1,1,1
台灣中油,D506C,1,0,洗車機,1,1,1,1
台灣中油,D506G,1,1,,1,1,1,1
台灣中油,D506I,0,1,,1,1,1,0
台灣中油,D506M,1,1,洗車機,1,1,1,0
台灣中油,D506N,1,0,洗車機,1,1,1,1
台灣中油,D506P,1,1,,1,1,1,1
台灣中油,D506Q,1,0,洗車機,1,1,1,1
台灣中油,D506R,1,1,,0,1,1,0
台灣中油,D506S,0,0,自助投幣式 ,1,1,1,1
台灣中油,D506T,1,0,,1,1,1,0
台灣中油,D506U,1,0,,1,1,1,1
台灣中油,D506V,0,0,,1,1,1,1
台灣中油,D506W,1,0,,1,1,1,1
台灣中油,D506X,0,1,,1,1,1,1
台灣中油,D506Y,0,0,,1,1,1,1
台灣中油,D506Z,1,1,自助投幣式 ,1,1,1,0
台灣中油,D507A,1,1,洗車機,1,1,1,1
台灣中油,D507B,1,1,自助投幣式 ,1,1,1,1
台灣中油,D507C,0,0,,1,1,0,0
台灣中油,D507D,1,1,洗車機,1,1,1,1
台灣中油,D507E,0,0,,1,1,1,1
台灣中油,D507F,0,0,,1,1,0,1
台灣中油,D507G,1,1,,1,1,1,0
台灣中油,D507H,1,1,,1,1,1,0
台灣中油,D507I,1,1,,1,1,1,1
台灣中油,D507J,0,1,洗車機,1,1,1,1
台灣中油,D507K,0,0,,1,1,0,1
台灣中油,D507L,1,0,,1,1,1,1
台灣中油,D507M,0,0,,1,1,1,1
台灣中油,D507N,1,0,洗車機,1,1,1,0
台灣中油,D507P,0,0,洗車機,1,1,1,1
台灣中油,D507Q,0,0,洗車機,1,1,1,1
台灣中油,D507R,1,1,,1,1,1,1
台灣中油,D507S,1,1,洗車機,1,1,1,1
台灣中油,D507T,1,1,洗車機,1,1,1,0
台灣中油,D507U,0,1,,1,1,1,1
台灣中油,D507V,1,1,,1,1,1,1
台灣中油,D507W,1,0,洗車機,1,1,1,1
台灣中油,D507X,1,1,洗車機,1,1,1,1
台灣中油,D507Y,0,1,精緻手工,1,1,1,1
台灣中油,D507Z,0,1,,1,1,1,1
台灣中油,D5094,0,1,精緻手工,1,1,1,1
台灣中油,D509B,1,1,自助投幣式 ,1,1,1,0
台灣中油,D509C,0,0,,1,1,1,1
台灣中油,D509D,1,0,,1,1,1,1
台灣中油,D509F,1,0,精緻手工,1,1,1,1
台灣中油,D509G,1,1,洗車機,1,1,1,1
台灣中油,D509Q,1,0,,1,1,1,1
台灣中油,D509R,1,0,,0,0,0,0
台灣中油,D50W1,0,1,,1,1,0,1
台灣中油,D50W6,1,1,,1,1,1,1
台灣中油,D50W9,1,1,,1,1,1,1
台灣中油,D50X1,1,0,,1,1,1,1
台灣中油,D5131,0,0,,0,0,0,0
台灣中油,D5132,0,0,,0,0,0,0
台灣中油,D5133,0,0,,0,0,0,0
台灣中油,D5134,0,0,,0,0,0,0
台灣中油,D5135,0,0,,0,0,0,0
台灣中油,D5136,0,0,,0,0,0,0
台灣中油,D5137,0,0,,0,0,0,0
台灣中油,D5138,0,0,,0,0,0,0
台灣中油,D5139,0,0,,0,0,0,0
台灣中油,D5140,0,1,洗車機,1,1,1,1
台灣中油,D5141,1,1,,1,1,1,0
台灣中油,D5142,0,0,,1,1,0,0
台灣中油,D5143,0,0,,1,1,1,1
台灣中油,D5144,1,1,,1,1,0,1
台灣中油,D5145,1,1,,1,1,1,0
台灣中油,D5146,1,1,洗車機,1,1,1,1
台灣中油,D5147,0,0,洗車機,1,1,1,1
台灣中油,D5148,0,1,,1,1,0,1
台灣中油,D5149,0,0,,1,1,0,0
台灣中油,D514A,1,1,,1,1,1,0
台灣中油,D514E,0,1,,1,1,0,1
台灣中油,D514F,0,1,,1,1,1,0
台灣中油,D514G,0,0,洗車機,1,1,0,1
台灣中油,D514H,0,0,,1,1,1,0
台灣中油,D514J,1,0,,1,1,1,0
台灣中油,D514K,1,1,洗車機,1,1,1,1
台灣中油,D514L,0,1,,1,1,1,1
台灣中油,D514M,0,1,,1,1,1,1
台灣中油,D514N,0,0,,1,1,1,1
台灣中油,D514R,0,1,,1,1,1,0
台灣中油,D514T,0,0,,1,1,0,1
台灣中油,D514U,0,0,,1,1,1,1
台灣中油,D514V,1,1,,1,1,1,1
台灣中油,D514W,0,1,,1,1,1,1
台灣中油,D514X,0,1,,1,1,1,1
台灣中油,D514Y,1,1,,1,1,1,1
台灣中油,D514Z,1,1,洗車機,1,1,1,1
台灣中油,D5150,0,0,,1,1,1,1
台灣中油,D5151,0,0,,1,1,1,1
台灣中油,D5152,1,1,,1,1,1,0
台灣中油,D5153,1,1,,1,1,0,1
台灣中油,D5154,1,0,,1,1,1,0
台灣中油,D5155,1,1,洗車機,1,1,0,0
台灣中油,D5156,0,1,洗車機,1,1,1,1
台灣中油,D5157,1,1,,1,1,1,1
台灣中油,D5158,0,0,,1,1,0,1
台灣中油,D5159,0,1,,1,1,1,1
台灣中油,D515A,0,1,洗車機、自助投幣,1,1,1,0
台灣中油,D515E,1,1,,1,1,1,1
台灣中油,D515F,1,1,,1,1,1,1
台灣中油,D515G,1,1,,1,1,1,1
台灣中油,D515H,1,1,,1,1,1,1
台灣中油,D515J,0,0,,1,1,1,1
台灣中油,D515K,0,0,,1,1,1,1
台灣中油,D515L,1,1,,1,1,1,1
台灣中油,D515M,0,1,,1,1,0,1
台灣中油,D515N,0,0,,1,1,1,1
台灣中油,D515R,0,1,,1,1,1,1
台灣中油,D515U,0,1,洗車機,1,1,1,1
台灣中油,D515V,0,0,自助投幣式,1,1,1,1
台灣中油,D515W,0,0,,1,1,1,1
台灣中油,D515X,0,1,,1,1,1,0
台灣中油,D515Y,1,1,洗車機,1,1,1,0
台灣中油,D515Z,0,0,,1,1,1,1
台灣中油,D5160,0,0,,1,1,1,1
台灣中油,D5161,0,1,洗車機,1,1,1,1
台灣中油,D5162,0,0,,1,1,0,1
台灣中油,D5163,0,1,,1,1,1,1
台灣中油,D5164,1,1,洗車機,1,1,1,1
台灣中油,D5165,1,0,洗車機,1,1,1,1
台灣中油,D5166,1,1,,1,1,1,0
台灣中油,D5167,0,1,,1,1,0,1
台灣中油,D5168,1,0,,1,1,1,0
台灣中油,D5169,1,1,,1,1,1,1
台灣中油,D516A,0,0,,0,0,0,1
台灣中油,D516E,1,0,自助投幣式 ,1,1,1,1
台灣中油,D516F,1,1,洗車機,1,1,1,1
台灣中油,D516G,0,0,,1,1,0,1
台灣中油,D516K,1,1,,1,1,1,0
台灣中油,D516L,1,1,自助投幣式 ,1,1,1,1
台灣中油,D516N,1,1,,1,1,1,0
台灣中油,D516R,1,0,,1,1,1,1
台灣中油,D516T,1,0,,1,1,1,1
台灣中油,D516U,1,1,洗車機,1,1,1,1
台灣中油,D516V,1,1,,1,1,0,1
台灣中油,D516W,0,0,,0,1,0,1
台灣中油,D516X,0,1,洗車機,1,1,1,1
台灣中油,D516Y,0,1,,1,0,0,0
台灣中油,D5170,0,1,,1,1,1,1
台灣中油,D5171,1,1,洗車機,1,1,1,0
台灣中油,D5173,0,1,洗車機,1,1,1,1
台灣中油,D5174,1,0,洗車機,1,1,1,0
台灣中油,D5175,0,1,,1,1,1,1
台灣中油,D5176,1,0,洗車機,1,1,1,1
台灣中油,D5177,0,1,,1,1,1,1
台灣中油,D5178,0,1,洗車機,1,1,1,1
台灣中油,D5179,0,0,,1,1,1,1
台灣中油,D517A,0,1,,0,1,0,1
台灣中油,D517E,0,1,,0,1,0,0
台灣中油,D517F,0,0,,1,1,0,1
台灣中油,D517K,1,0,,1,1,1,1
台灣中油,D517L,1,0,,1,1,1,1
台灣中油,D517M,1,0,,1,1,1,1
台灣中油,D517N,1,0,,1,1,1,1
台灣中油,D517R,0,0,,1,1,0,0
台灣中油,D5180,1,0,,1,1,1,1
台灣中油,D5531,0,0,,0,0,0,0
台灣中油,D5534,0,0,,0,0,0,0
台灣中油,D5535,0,0,,0,0,0,0
台灣中油,D5536,0,0,,0,0,0,0
台灣中油,D5537,0,0,,0,0,0,0
台灣中油,D5538,0,0,,0,0,0,0
台灣中油,D5539,0,0,,0,0,0,0
台灣中油,D556A,0,1,自助投幣式 ,1,1,1,1
台灣中油,D556E,0,1,,1,1,0,1
台灣中油,D556F,0,0,,1,1,0,1
台灣中油,D556H,0,0,,0,1,0,1
台灣中油,D556J,0,1,,1,1,0,1
台灣中油,D556K,0,0,,0,1,0,1
台灣中油,D556L,1,0,,1,1,0,0
台灣中油,D6130,0,0,,0,0,0,0
台灣中油,D6132,0,0,,0,0,0,0
台灣中油,D6133,0,0,,0,0,0,0
台灣中油,D6134,0,0,,0,0,0,0
台灣中油,D6135,0,0,,0,0,0,0
台灣中油,D6136,0,0,,0,0,0,0
台灣中油,D6137,0,0,,0,0,0,0
台灣中油,D6138,0,0,,0,0,0,0
台灣中油,D6140,1,1,洗車機,1,1,1,1
台灣中油,D6141,1,0,,1,1,1,0
台灣中油,D6142,1,1,洗車機,1,1,1,1
台灣中油,D6143,1,1,,1,1,1,1
台灣中油,D6144,0,0,自助投幣式,1,1,0,1
台灣中油,D6145,1,0,,1,1,1,1
台灣中油,D6146,1,1,洗車機,1,1,1,1
台灣中油,D6147,1,1,洗車機,1,1,1,1
台灣中油,D6148,0,0,自助投幣式,1,1,1,1
台灣中油,D6149,1,1,,1,1,1,1
台灣中油,D6150,1,0,,1,1,1,1
台灣中油,D6151,1,1,,1,1,1,1
台灣中油,D6152,0,0,,1,1,0,1
台灣中油,D6153,0,1,自助投幣式,1,1,1,1
台灣中油,D6154,0,0,,1,1,1,1
台灣中油,D6155,1,0,,1,1,1,1
台灣中油,D615A,0,0,,1,1,1,1
台灣中油,D615B,1,0,洗車機,1,1,1,1
台灣中油,D615C,1,0,洗車機,1,1,1,1
台灣中油,D6160,1,1,精緻手工、巴士,1,1,1,1
台灣中油,D6161,1,1,洗車機,1,1,1,1
台灣中油,D6162,1,0,自助投幣式 ,1,1,1,1
台灣中油,D6163,0,0,精緻手工,1,1,1,1
台灣中油,D6164,1,0,洗車機,1,1,1,1
台灣中油,D6165,0,1,洗車機,1,1,1,1
台灣中油,D6166,0,1,洗車機,1,1,1,1
台灣中油,D6167,1,1,洗車機,1,1,1,1
台灣中油,D6168,1,1,洗車機,1,1,1,1
台灣中油,D6169,1,0,洗車機,1,1,1,1
台灣中油,D616A,0,1,,1,1,1,1
台灣中油,D616B,0,0,,0,1,0,0
台灣中油,D616C,0,1,洗車機,1,1,1,1
台灣中油,D616D,1,1,洗車機,1,1,0,1
台灣中油,D616E,0,1,自助投幣式 ,1,1,1,1
台灣中油,D616F,1,1,自助投幣式 ,1,1,1,1
台灣中油,D616G,0,0,,1,1,0,1
台灣中油,D616H,0,0,,1,1,1,1
台灣中油,D616I,1,1,,1,1,1,1
台灣中油,D616J,1,0,,1,1,1,1
台灣中油,D6170,1,0,洗車機,1,1,1,1
台灣中油,D6171,1,0,洗車機,1,1,1,0
台灣中油,D6172,1,0,洗車機,1,1,1,1
台灣中油,D6173,1,0,洗車機,1,1,1,1
台灣中油,D6174,0,1,洗車機,1,1,1,1
台灣中油,D6175,1,1,洗車機,1,1,1,1
台灣中油,D6176,1,0,自助投幣式 ,1,1,1,1
台灣中油,D6177,1,1,洗車機,1,1,1,1
台灣中油,D6178,1,0,洗車機,1,1,1,1
台灣中油,D6179,0,1,,1,1,0,1
台灣中油,D617A,0,0,洗車機,1,1,1,1
台灣中油,D617B,0,1,,1,1,0,1
台灣中油,D617C,1,1,,1,1,1,1
台灣中油,D617D,1,0,洗車機,1,1,1,1
台灣中油,D617E,0,0,,0,1,0,1
台灣中油,D617F,1,1,洗車機,1,1,1,1
台灣中油,D617G,1,1,,1,1,0,1
台灣中油,D617H,0,0,,0,1,0,1
台灣中油,D617J,0,0,,1,1,0,1
台灣中油,D617N,1,0,洗車機,1,1,1,1
台灣中油,D617P,1,0,,1,1,1,1
台灣中油,GG6212A01,1,0,,1,1,1,1
台灣中油,GG6212A02,0,0,,1,1,0,1
台灣中油,GG6212A04,1,0,,1,1,1,1
台灣中油,GG6212A06,1,0,,1,1,1,1
台灣中油,GG6212A07,0,0,,1,1,0,1
台灣中油,GG6212A09,0,0,,1,1,0,1
台灣中油,GG6212A10,0,0,,1,1,1,1
台灣中油,GG6212A11,0,0,,1,1,0,1
台灣中油,GG6212A14,0,0,,1,1,1,1
台灣中油,GG6212A16,1,0,,1,1,1,1
台灣中油,GG6212A18,1,0,,1,1,1,1
台灣中油,GG6212A19,1,0,,1,1,1,1
台灣中油,GG6212A21,0,0,,1,1,0,1
台灣中油,GG6212A22,0,0,,1,1,1,1
台灣中油,GG6212A23,0,0,,1,1,1,1
